"VIC_AGE_GROUP","VIC_RACE","VIC_SEX","Borough","TotalPop","Men","Women","Hispanic","White","Black","Native","Asian","Income","Poverty","Transit","Unemployment"
"25-44","WHITE HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","BLACK HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","BLACK HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"45-64","WHITE HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","WHITE HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"18-24","BLACK","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"18-24","WHITE HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","WHITE HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"18-24","BLACK HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"<18","WHITE HISPANIC","F","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"18-24","BLACK","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"18-24","BLACK HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"18-24","BLACK","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","BLACK HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","WHITE HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","BLACK HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","BLACK","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","BLACK HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"18-24","BLACK HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"18-24","BLACK HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","BLACK","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","BLACK HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","WHITE HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"45-64","BLACK","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","BLACK","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","WHITE HISPANIC","F","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"18-24","WHITE HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"18-24","BLACK","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"18-24","BLACK HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","WHITE HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","BLACK HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"18-24","WHITE HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","BLACK HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","WHITE HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"18-24","BLACK HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"18-24","BLACK HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","BLACK","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","WHITE HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","WHITE HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"18-24","WHITE HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"18-24","BLACK","F","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"18-24","WHITE HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"18-24","BLACK HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","BLACK HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","WHITE HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"18-24","BLACK","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","BLACK HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","BLACK","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","BLACK HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"18-24","WHITE HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"25-44","WHITE HISPANIC","M","Manhattan",12189,6110,6079,76.9,15.1,4.8,0,3.1,36780,27.9,66.8,17.8
"45-64","WHITE HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"18-24","WHITE HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"18-24","WHITE HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"18-24","BLACK HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"18-24","WHITE HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"25-44","BLACK HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"18-24","WHITE HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"25-44","WHITE HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"18-24","WHITE HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"25-44","WHITE HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"18-24","WHITE HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"18-24","BLACK HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"25-44","BLACK HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"25-44","BLACK","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"<18","WHITE HISPANIC","F","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"18-24","WHITE HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"18-24","BLACK HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"25-44","WHITE HISPANIC","F","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"45-64","BLACK HISPANIC","F","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"25-44","BLACK HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"<18","BLACK HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"18-24","WHITE HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"18-24","BLACK HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"45-64","WHITE HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"25-44","BLACK HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"UNKNOWN","WHITE","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"25-44","BLACK HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"18-24","WHITE HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"25-44","WHITE HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"18-24","BLACK","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"18-24","WHITE HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"18-24","WHITE HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"25-44","WHITE HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"25-44","WHITE HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"25-44","WHITE HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"25-44","WHITE HISPANIC","F","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"25-44","BLACK","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"18-24","BLACK HISPANIC","M","Manhattan",9704,4949,4755,67,26.9,2.8,0,2.1,49750,27.6,60.5,13.7
"25-44","BLACK","M","Manhattan",4135,2084,2051,62.2,30.4,2.6,0,2.5,46891,26.7,74.5,10.2
"18-24","BLACK","M","Brooklyn",5984,3117,2867,6.9,83.3,1.5,0,8.4,51845,13.9,52.1,6.9
"18-24","BLACK","M","Brooklyn",5984,3117,2867,6.9,83.3,1.5,0,8.4,51845,13.9,52.1,6.9
"25-44","WHITE","F","Brooklyn",5984,3117,2867,6.9,83.3,1.5,0,8.4,51845,13.9,52.1,6.9
"25-44","BLACK","F","Brooklyn",4817,2235,2582,4.2,77.3,1,0,16.6,68429,6.5,46.4,9
"<18","BLACK","M","Brooklyn",4817,2235,2582,4.2,77.3,1,0,16.6,68429,6.5,46.4,9
"18-24","BLACK","M","Brooklyn",4817,2235,2582,4.2,77.3,1,0,16.6,68429,6.5,46.4,9
"25-44","WHITE","M","Brooklyn",4817,2235,2582,4.2,77.3,1,0,16.6,68429,6.5,46.4,9
"25-44","BLACK","M","Brooklyn",4817,2235,2582,4.2,77.3,1,0,16.6,68429,6.5,46.4,9
"25-44","BLACK","M","Brooklyn",4817,2235,2582,4.2,77.3,1,0,16.6,68429,6.5,46.4,9
"25-44","BLACK","M","Brooklyn",4817,2235,2582,4.2,77.3,1,0,16.6,68429,6.5,46.4,9
"18-24","BLACK","F","Brooklyn",4817,2235,2582,4.2,77.3,1,0,16.6,68429,6.5,46.4,9
"25-44","BLACK","M","Brooklyn",4817,2235,2582,4.2,77.3,1,0,16.6,68429,6.5,46.4,9
"25-44","BLACK","M","Brooklyn",4817,2235,2582,4.2,77.3,1,0,16.6,68429,6.5,46.4,9
"45-64","WHITE","M","Brooklyn",4817,2235,2582,4.2,77.3,1,0,16.6,68429,6.5,46.4,9
"25-44","BLACK","M","Brooklyn",4817,2235,2582,4.2,77.3,1,0,16.6,68429,6.5,46.4,9
"25-44","BLACK","M","Brooklyn",4817,2235,2582,4.2,77.3,1,0,16.6,68429,6.5,46.4,9
"18-24","BLACK","M","Brooklyn",4817,2235,2582,4.2,77.3,1,0,16.6,68429,6.5,46.4,9
"18-24","BLACK","M","Brooklyn",4817,2235,2582,4.2,77.3,1,0,16.6,68429,6.5,46.4,9
"25-44","BLACK","M","Brooklyn",4817,2235,2582,4.2,77.3,1,0,16.6,68429,6.5,46.4,9
"45-64","WHITE","M","Brooklyn",4817,2235,2582,4.2,77.3,1,0,16.6,68429,6.5,46.4,9
"<18","BLACK","M","Brooklyn",4817,2235,2582,4.2,77.3,1,0,16.6,68429,6.5,46.4,9
"<18","BLACK","M","Brooklyn",4817,2235,2582,4.2,77.3,1,0,16.6,68429,6.5,46.4,9
"25-44","BLACK","M","Brooklyn",4817,2235,2582,4.2,77.3,1,0,16.6,68429,6.5,46.4,9
"<18","BLACK","M","Brooklyn",4817,2235,2582,4.2,77.3,1,0,16.6,68429,6.5,46.4,9
"25-44","WHITE","M","Brooklyn",1519,758,761,0,84.3,0,0,15.7,66250,10.9,36,4.6
"25-44","WHITE HISPANIC","M","Brooklyn",1519,758,761,0,84.3,0,0,15.7,66250,10.9,36,4.6
"45-64","WHITE","M","Brooklyn",1519,758,761,0,84.3,0,0,15.7,66250,10.9,36,4.6
"25-44","WHITE","M","Brooklyn",1519,758,761,0,84.3,0,0,15.7,66250,10.9,36,4.6
"25-44","ASIAN / PACIFIC ISLANDER","M","Brooklyn",1519,758,761,0,84.3,0,0,15.7,66250,10.9,36,4.6
"18-24","WHITE","M","Brooklyn",2278,1203,1075,10.1,67,16.9,0,4.3,82188,11.8,36.4,5.6
"25-44","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"18-24","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"<18","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"18-24","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"18-24","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"25-44","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"18-24","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"18-24","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"25-44","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"25-44","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"18-24","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"25-44","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"25-44","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"18-24","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"25-44","WHITE HISPANIC","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"18-24","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"<18","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"25-44","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"18-24","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"25-44","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"25-44","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"18-24","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"25-44","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"18-24","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"25-44","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"25-44","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"18-24","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"<18","BLACK","M","Brooklyn",4264,1919,2345,8.5,6.9,64.1,0,17.4,60170,14.1,55.2,8.7
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"<18","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"<18","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","F","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","F","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"<18","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","WHITE HISPANIC","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"<18","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"<18","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"<18","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"<18","WHITE HISPANIC","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"45-64","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"<18","BLACK","F","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"<18","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","F","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"<18","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","F","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"45-64","BLACK","F","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"18-24","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
"25-44","BLACK","M","Brooklyn",2806,1350,1456,5,2.3,88.9,0,0.5,93176,8.6,60.1,4.5
